audit,strategy,model,protected_attribute,metric,value,ci_low,ci_high,p_value,significant,n_disadvantaged,n_advantaged,small_sample_warning,note
benefits_denial,unawareness,random_forest,sex,predictive_parity_diff,-0.005968957706732114,-0.08106735732055993,0.063973209312688,0.9385,False,188,1146,False,
benefits_denial,unawareness,random_forest,sex,accuracy_equality_diff,0.1297444998870788,0.11337251307115731,0.14656269042130252,0.0,True,2153,4360,False,
benefits_denial,unawareness,random_forest,national_origin,demographic_parity_diff,-0.027492763748877158,-0.05716941561034036,0.004129441561034036,0.1025,False,688,5825,False,
benefits_denial,unawareness,random_forest,national_origin,disparate_impact_ratio,0.8676491091791154,0.7292734638519469,1.01957879629069,0.0825,False,688,5825,False,
benefits_denial,unawareness,random_forest,national_origin,equal_opportunity_diff,0.0801459410155062,-0.0056060606060606005,0.16208878078443298,0.065,False,138,1430,False,
benefits_denial,unawareness,random_forest,national_origin,equalized_odds_diff,0.0801459410155062,-0.0056060606060606005,0.16208878078443298,0.065,False,138,1430,False,driven_by_tpr_gap
benefits_denial,unawareness,random_forest,national_origin,predictive_parity_diff,0.049773393761663565,-0.028849640095974363,0.13168088509730738,0.2605,False,124,1210,False,
benefits_denial,unawareness,random_forest,national_origin,accuracy_equality_diff,0.05317446850983132,0.026225140982133893,0.07755505165186145,0.0,True,688,5825,False,
benefits_denial,unawareness,random_forest,age,demographic_parity_diff,0.019387172026746113,-0.009019145595624707,0.04718455543094184,0.175,False,944,5569,False,
benefits_denial,unawareness,random_forest,age,disparate_impact_ratio,1.09597033471836,0.9578350374565927,1.2414209266130256,0.1925,False,944,5569,False,
benefits_denial,unawareness,random_forest,age,equal_opportunity_diff,-0.04409937888198767,-0.10777173913043485,0.020500776397515578,0.1915,False,280,1288,False,
benefits_denial,unawareness,random_forest,age,equalized_odds_diff,-0.04409937888198767,-0.10777173913043485,0.020500776397515578,0.1915,False,280,1288,False,driven_by_tpr_gap
benefits_denial,unawareness,random_forest,age,predictive_parity_diff,0.05527272727272725,-0.011514938862307355,0.12158639021796912,0.123,False,209,1125,False,
benefits_denial,unawareness,random_forest,age,accuracy_equality_diff,-0.03418610437317959,-0.06092233014325668,-0.006835765709694451,0.008,True,944,5569,False,
benefits_denial,unawareness,random_forest,race,demographic_parity_diff,-0.09292684930074889,-0.11986354710331593,-0.06727622471608091,0.0,True,690,5823,False,
benefits_denial,unawareness,random_forest,race,disparate_impact_ratio,0.5671115817847988,0.4541383504213396,0.6826752564160703,0.0,True,690,5823,False,
benefits_denial,unawareness,random_forest,race,equal_opportunity_diff,-0.019105143945113645,-0.13434371204411902,0.08864277976561724,0.822,False,82,1486,False,
benefits_denial,unawareness,random_forest,race,equalized_odds_diff,-0.0269627622780724,-0.04834434122544082,-0.0059607394451658535,0.033,True,608,4337,False,driven_by_fpr_gap
benefits_denial,unawareness,random_forest,race,predictive_parity_diff,-0.14198095238095232,-0.2507414285714286,-0.030130952380952404,0.0085,True,84,1250,False,
benefits_denial,unawareness,random_forest,race,accuracy_equality_diff,0.06654720038229212,0.04238290437470593,0.09080253343189307,0.0,True,690,5823,False,
benefits_denial,unawareness,random_forest,sex_x_national_origin,intersectional_demographic_parity_diff,-0.18559377876043542,-0.2214383893611575,-0.14780701849925665,0.0,True,235,3907,False,
benefits_denial,unawareness,random_forest,sex_x_age,intersectional_demographic_parity_diff,-0.1742651777692209,-0.21006802721088436,-0.1378898729303042,0.0,True,294,3710,False,
benefits_denial,unawareness,random_forest,sex_x_race,intersectional_demographic_parity_diff,-0.1972430877889192,-0.22672343921624208,-0.16569316987327123,0.0,True,338,4008,False,
benefits_denial,unawareness,random_forest,national_origin_x_age,intersectional_demographic_parity_diff,0.010636400226861076,-0.07324176942498033,0.09774459604090806,0.895,False,88,4969,False,
benefits_denial,unawareness,random_forest,national_origin_x_race,intersectional_demographic_parity_diff,-0.08052492809204218,-0.14976120565675932,0.0025623202301052702,0.1015,False,80,5215,False,
benefits_denial,unawareness,random_forest,age_x_race,intersectional_demographic_parity_diff,-0.09498128989654413,-0.16065191870276616,-0.021771589991928967,0.0455,True,77,4956,False,
benefits_denial,unawareness,gradient_boosting,sex,demographic_parity_diff,-0.1582941660239393,-0.1745807269140137,-0.14111130671092612,0.0,True,2153,4360,False,
benefits_denial,unawareness,gradient_boosting,sex,disparate_impact_ratio,0.3098404452312835,0.26183153876054205,0.3633325515712883,0.0,True,2153,4360,False,
benefits_denial,unawareness,gradient_boosting,sex,equal_opportunity_diff,-0.08376824413976114,-0.15099845201238385,-0.014903803626713763,0.0185,True,238,1330,False,
benefits_denial,unawareness,gradient_boosting,sex,equalized_odds_diff,-0.08376824413976114,-0.15099845201238385,-0.014903803626713763,0.0185,True,238,1330,False,driven_by_tpr_gap
benefits_denial,unawareness,gradient_boosting,sex,predictive_parity_diff,0.002313725490196039,-0.07443970588235285,0.06806535947712422,1.0,False,153,1000,False,
benefits_denial,unawareness,gradient_boosting,sex,accuracy_equality_diff,0.10555337762115591,0.08969173587526681,0.1212324013431226,0.0,True,2153,4360,False,
benefits_denial,unawareness,gradient_boosting,national_origin,demographic_parity_diff,-0.007795937718335172,-0.03787422646970757,0.021720518514821846,0.6395,False,688,5825,False,
benefits_denial,unawareness,gradient_boosting,national_origin,disparate_impact_ratio,0.9561669093807437,0.7911686742060574,1.126026457373107,0.6395,False,688,5825,False,
benefits_denial,unawareness,gradient_boosting,national_origin,equal_opportunity_diff,0.0684503901895206,-0.018921404682274177,0.15287574744096477,0.1285,False,138,1430,False,
benefits_denial,unawareness,gradient_boosting,national_origin,equalized_odds_diff,0.0684503901895206,-0.018921404682274177,0.15287574744096477,0.1285,False,138,1430,False,driven_by_tpr_gap
benefits_denial,unawareness,gradient_boosting,national_origin,predictive_parity_diff,-0.03357753357753357,-0.11796624921624918,0.045433414183414116,0.399,False,117,1036,False,
benefits_denial,unawareness,gradient_boosting,national_origin,accuracy_equality_diff,0.029037079548857148,0.002597271434274863,0.05495381899391149,0.0395,True,688,5825,False,
benefits_denial,unawareness,gradient_boosting,age,demographic_parity_diff,0.01967744414449238,-0.007022188507202415,0.04747211694732647,0.167,False,944,5569,False,
benefits_denial,unawareness,gradient_boosting,age,disparate_impact_ratio,1.1129722240189304,0.9602086798684244,1.27979492592126,0.1875,False,944,5569,False,
benefits_denial,unawareness,gradient_boosting,age,equal_opportunity_diff,-0.06987577639751552,-0.13292701863354037,-0.006816770186335512,0.035,True,280,1288,False,
benefits_denial,unawareness,gradient_boosting,age,equalized_odds_diff,-0.06987577639751552,-0.13292701863354037,-0.006816770186335512,0.035,True,280,1288,False,driven_by_tpr_gap
benefits_denial,unawareness,gradient_boosting,age,predictive_parity_diff,0.011937355641935654,-0.053964283702326594,0.07101825249281725,0.794,False,183,970,False,
benefits_denial,unawareness,gradient_boosting,age,accuracy_equality_diff,-0.04966601586871633,-0.07783921701854399,-0.023769339427399238,0.0,True,944,5569,False,
benefits_denial,unawareness,gradient_boosting,race,demographic_parity_diff,-0.08940035391886744,-0.11308598212485718,-0.06474124349468749,0.0,True,690,5823,False,
benefits_denial,unawareness,gradient_boosting,race,disparate_impact_ratio,0.5206487388515917,0.4018485212057313,0.6450883470024728,0.0,True,690,5823,False,
benefits_denial,unawareness,gradient_boosting,race,equal_opportunity_diff,-0.040803597807175906,-0.14770582345796543,0.06805017562288665,0.5085,False,82,1486,False,
benefits_denial,unawareness,gradient_boosting,race,equalized_odds_diff,-0.040803597807175906,-0.14770582345796543,0.06805017562288665,0.5085,False,82,1486,False,driven_by_tpr_gap
